0x8088e7c68dffc0dbaa5021d4387e5cc29e597fda,EOS5ufn7CmMFW89xk6CdcktMHnriSmDqee6QyEDsQkGUPh1togkRX,92038.3491
0xeba01432d662fb77c3102029f790abb12098e1e1,EOS5C6LCQPAiRFZdx2kaywtEKAXJmDnGQwWoqkGJeyeRTJuJSVR2w,87129.6372
0xc6f6d4c175b9e7fb7a70943bb083ea9ca4efc727,EOS7Q66cYbqtCASa3AC7DLH3uiWT73kf6BrwPKCXs4AZY83dx19YU,85902.4592
0x3d3ed6aad34612e99d0e3040bc7f2879035cb97e,EOS8GTAq45XpvMfthCVoEV5HftRYmK16Jw3LKW66Lhz8vZPBvHMqy,85871.7797
0xa3610be40cae78f658bc1b30bd12dca5ee266b01,EOS6QJc4inHGbZ5EKtPsLCmn9TLoupNg9VmutWwYz1AFArBGPdaxJ,78539.3913
0x0a57796a6f147d7035689ff66d248f3a93f4b885,EOS7wS4P8TCpx1BJput46FhjPRRTddRA6WBDF93q98D4KeLEojioh,76698.6243
0xd2b684efade1e3d7029c4112c9eee05c2c38b0ab,EOS5Xq3Ryhqc3T478BsAecbc9gJrNWi1UwZ672ue8VPEB9fK76Nm2,75023.1899
0x3a98849e5377dc288225db884a38eeb5aef58eba,EOS7RufQq8UdTAb1a7MQHW7pHYcccK2Kf5NwFvHAVGHFrLJfeWJTC,74247.3362
0xd1e8602d15c1b9f81585205e3f151475ed29c821,EOS7CZUqCwoHg5QCscPj1UH1i9U2Cpc82LskMz56Fu8jyokYXb2Ji,68878.4325
0x9278e573d1e7fbb0f76fab68ac064edbbc40fb60,EOS8dgUbqtexLx8JLmBmZToQ6iKQ2MMGFb9C5PyXfenFBiHk9mtqB,67494.7894
0x66ab0cc9fbdc1b1ca3774b38920c8f5f40ac7afc,EOS5gty492WEqMj9csfGB8u5PNDL2j9Z9pwADB5AvWTerfVjXa4rB,61662.626
0x678e3bcb7a7c1dec26307a6b780388264e89378e,EOS7pVFQnjQobcRQ6iCp4bjqXeungLNezvYWYf3JaSTfwwoo6saGQ,61358.8994
0xb20226cc78657466e6d9dfc6872079585dbd1d55,EOS557XbwXuWif7oiKAYU8bzHshBU8pt9Ge8ePs2fdzHvjoiFRLTM,61358.8994
0x86a0871452c3384c89b43cec2397bc69a28418cb,EOS5hWGAGKQujDGaUAZB7wp79BapyXrUXELk4srXSSrqZQquVGSze,61358.8994
0xc108537ca9a72cec886bea6579122b133bf10b0c,EOS7hqu5yhG5REj7RxA8K7cxXP1EM3f2ZvnkLXmj3woeewGkEyBSr,60469.5022
0x77b0f71277573d6f443f72469b3584b567721454,EOS8CYdsBfS8TVmLPGTRvXQ3ooXABEBuGE3qPx3MJL9rZ5euxgq33,57456.4734
0x1490eda7658e743f0cfcad2d5831db61ee0cac1a,EOS5Ye4QuUdqd99hVARTKsCMexouuA7wFU8K6qxDGPNfYzPDAT1Vw,55989.9957
0xbad6bda15e7fe1dd2d77f039bfcd6a4d934c34ba,EOS6g1ZcbAbNKV6Ckjat3aJfiD9cD8hhYHqjrUbhS2eKQHpof1hkg,55205.675
0x05af305123857579dbecb567da933562d33cf168,EOS5s8zycQw7PpAtuHHTkSySrMV6TvX2QF7gLZyrBGTR1Z7b7WgKk,50749.9457
0x2f068332f0af01052b9234ac5c62122698e81e66,EOS6zYB2EveQnoAMMexuDG7hxiPWgKLhPsaSKPkQGrM1xkA4Zpx1Q,49087.1195
0x265af0a7105098cd35e36633d0407a043c21c852,EOS5czQCC3LRW7neryEwNGPd4ePJCN1aD9ur9yyp7MDUS4LtgdgeD,45949.854
0x3ab19f979c7982c390eb5567201b078fb7632cf5,EOS7i8jyNxeEj37W7WSPkquaGobJScGcZFgyhX5XkcMJroQCTBhaL,43759.2679
0x8ace594ce396a19c1c2a4e1cfe28d02a3d937dcc,EOS7kewzz1KmdyGptkka9wAzHApkGRoxQzchCFE1sDDsh8gnMYHwY,42957.7326
0xe8b3218e5d2fa0b870cde9b0ca1d40ee4d35387a,EOS5HPApHUNFM4o5trN2xYgDRPZ8Y5vpYpqXixERg1M6CsWUHKfoK,42643.2079
0xca7c522c5ce624648be20ab0f7b1c9e211132f3a,EOS7Aa2ViqDXa3VyqeVzcrgeUtrSDapxAN7KxsQLgopYDq8TpoBQo,39450.0908
0xd589a4ec380daf40b667b81308765d06e9fc3756,EOS5QhEtADKyRcVU2rt4sinD1bmucw5cKVq42tWNd5Mkk3LikXqQk,39030.546
0x5085c06868fa68e752f7fff3cbc11bf724241d7d,EOS5Mdagn9BWeD92HZmzi77A54hRAEUNb7j8rSJa9HjUPpNS67CUQ,38364.0019
0x2389555688f6735378f8f1461b0d1c4ff73ddf07,EOS83n4UikUoGJv6CUqqhoGxUgY7PxjrZC8zfM79v7ahft839F8kT,38087.9871
0x28c04a874de94f5ea868e5d0817e606d5f2d2f79,EOS7SRPAVLFzDzxKKwDVcL1HEs8BUHcxzxFhXgUV3mkh1GdUsS2hx,35235.3089
0xf6568497be8b53d701a602344233888ea445a073,EOS5gN1dEQ1KhMhsSir6uRsNDJHk4Rt6rs74PVm5Tjd1vqco3VkGY,35210.3169
0x1f4cd1bfe248f68ad95374dddd2325431b213a7e,EOS5NvYGHA1rtmj7RydSonmJpyzwsXGZSue83FWiYTs28wjtun8Nz,34106.3442
0x7097683e4bf9e96a285ebc070837f4fae9c64bd2,EOS72TgyZYFVFciKGEA5ijFNGgyGyvT2jQV5dqon84EuDiJtK4f63,33875.3445
0xa1f36f5a5338882f0422947ad9ac5b266ac17b2b,EOS5a3uhg3JCyJTgZ5xraSZHqqoiaio2uusD41jfPKurvX7KrhfSA,33792.5678
0x3a6dde226c704db442e8e623ddc56ca259ee82c8,EOS6vVUCXmnJC2p7nT1ezGgf2KJ388LPrwttmEs7fhiybrKe6X1x9,33747.3947
0x16822aab04bc03538796e3d0d07de155e0badf97,EOS64Fmaw8mrFXyVmSM2CR7WKbSX3pFvNseLyz9WGbVxTPmE8J1xx,33165.7123
0xa9da5a88963d0c308c1c64e41e2122d538b1c65e,EOS8PaPZTMeaNQzDpcPk2E6d6yYctLALCmctyg8N27DaBG4xHDjeM,32547.2564
0xd01928a1ce1ab138119950c1a42c1b189d8ebc9d,EOS71DLdV4taVzkaaw5dMk3MmQz6Foy3ZuBiYEQaQxzKxnW8Ldmo3,32232.1167
0x954c9812d1775f259c562daf038ff8eebaf4f89f,EOS8Ypr4gHoJwGP5yHaPWK4ZaC5AiY9sK5ByzgmqqS8ncsviGnZFG,31495.5231
0xc74c3bffcdcc2b78e179691b533f6dd2e2982943,EOS6hCpyDt369p82zHFy4TKkyhqEcKMSYx7hju3Y4ttEb8c1Y73eJ,31099.7582
0x6644354ac61bc81a182ca9fa9fef506ca597ce69,EOS6tDkQYrjQ2CHaEVPCFgNLX9nJUMkZJbWuqaMus68iK3BAM6rQi,31001.8443
0x07472c189cae7a3c519d1dc37e307f16804fc99a,EOS8E1Wo3wXs36Zod4SGJZbcZkjT29gZzjcL5xTXHs77Tj6evLzrD,30679.4497
0xe1d75e3faaa0756609c14ae664b4f97c038cdb66,EOS5KBGuC7kR9A3tCsQypeTKEtzcqd4fvSguhbiMX9e6vP992YC6f,30679.4497
0x27c6157a26e548be0bb3bad7915c869ffd75ff25,EOS5iQKh9WKSsq5Zj9arYmdfmavy2JSuRqyZaxsd7BgFxbAw7EKgZ,30679.4497
0x260a230e4465077e0b14ee4442a482d5b0c914bf,EOS5PhaR3baDHoPTHKEgAVQQ1ncZ3fLDfZKrC47C37cj6DCFS5bFa,30679.4497
0x191c26cf2a079e1dba9802f334cfec6aad617db8,EOS5JdDewB7AH5CmHMnc9ci9QNSEnvGYkDmWo11Qvjhicq5Qi7uH1,30679.4497
0x802e4cfdf697f59fd942505a4652bd8c48114d75,EOS6sABqcU1D2u5HdJW6BDfAqxV8m8nfokcmDMjaETJUiQv8evbmc,30679.4497
0x3ef5d476e347632fa05c7ba7bf8477eaa379672c,EOS8X235DjK6cx9AJisPcCcxbCk4S4SBVewj4xR7XtZrV353MTDZ2,30676.6886
0x840d6b16745326ca4f2c5c8b547882e8e82f903b,EOS7QYtnLDYMHHhgthVm6RJEAdwdZzVCKT8NpKZxPdXbv1DpXuLpR,30648.7703
0x6b93eed992107bba964096cc26722bb92005fb4f,EOS7tL5YkTh7UJ5UgEPAEhFDQkuzLkS2SKLT9cSxisijZPwzvjq93,30558.0511
0xef0224a27fcb2f14e7e61f62fc9edc5dac19e8bd,EOS8UMz1Nkvt4KFoGotkBWt25ZFW2FQMCqzVJhscF7S1SVgWUsNmx,30458.0668
0x1226ac91bcc49e546a99ed4236b5836023348329,EOS8aFzoYsveDCx3YHmfM2HitGRAYRU5LcLNeHU64i8sBH8YDTJZ9,30372.6552
0xf66d2ac6d6f538f9269acb90ba1f00c13885ea47,EOS5ZLXZqKLmhzPbk2HJUHAKqx7qDTNidGFJqkF9Hzy5uK3d2tGz2,30341.9758
0x44d683bcdccca2edfa46ebd507540177391c61e7,EOS7MfYXXsvoCEYxRagHUrCTmYXmL5UbUVf76B8t4FhV61djVjjmZ,30115.6551
0x477b91dae159a2b49f135a95f0341d27a3fc427e,EOS61hQEG5fn7M1mVes2tMq1T2MqZepEhUp1rZTX38ANuoWoyjsKc,29741.2721
0x01a66607e2f13f89c1af094e7bac50082f094686,EOS5MjYTs3x7fm5EqDgxJPDxDmM6yUkiVgcPq3PuX64r7bdHRtevD,29546.58
0x415c81163e541a81e81ea2227f3ec4aa497e7698,EOS8ELnXCa86dN5XU3odhBaoh56SjiJekgjW44bQ6QF2nDEJ6Ljf6,29473.7473
0x8dec37c0034bc3abbf4e204b27bef628eb7cc944,EOS7TAskR8eZmrMik6X8NKxzPGZZVYmM4ebdk1C5u4e56hWa5JMgm,29456.055
0x919345d59c0c5ee03ff94e1c0cee8d23234f710e,EOS5xFoyeqTimHmCKmcZqr9LgWaLu3uMB6FmYvEfc92QPV67M53Do,29145.4772
0x8dd09026cbacb29a248c1e6a8082354e16e52067,EOS5vE1rYLcsT9nzehAGEqUjD8DFgkJxXQjC1tjMMLEtseriPhYzw,28786.2209
0x42066018b3bfbf98446a14ef5b1547e10c7d2e71,EOS5rbiLQER5vfJSopSUtP8vvW2u12JKab2Xdg7vobPqGXrkecsEw,28225.0937
0x013a107c65fd168db3b3c54d8460ceb4a80ebf4b,EOS6Z66ViaD7V4q6JDekETGTXZP4W8rj2Gk9btkZB5uU1Csct9QHE,27355.6782
0x6c2fcdb0b7adc51d64631e36e3eb0f914e47b33b,EOS6g4f9fA28rWu8EiCYYM6nTvkCEjy8TvL1jQZKy9fLW2nPvd1xp,27280.2873
0xa344728a5405836fe1696f8d632802e4bfb7905a,EOS738GscyUTc2UahZsbaYncNU3uak65Z1qZnak2zK2GSwEFpAvwA,26872.13
0x29b532092fd5031b9ee1e5fe07d627abedd5eda8,EOS6wgByewQFhkjVLn28g9rTPjKS7cSXQgwtczFkqFwoxdCSSvdUb,26691.1212
0x19c0b99bba835c2683356e3e0567b746d4e29f28,EOS5XsX9ghHedGu55yrgf2Xw6zmsbgE9iSAujan7mEHmFEhXcH3yp,26630.9034
0x9fbee0a370afc1f24358d12ee84dc4f9a0f44edf,EOS8LnGdnDtQo3HBXjMRVc2KYhVPv8mE2nZoF9BqkxJJQ8hLQdETc,26046.8528
0x47b3c1c8c059bd3df06ad5da0acb57cd206f7454,EOS7VsA7g8hnd51W2bJj1RmwhP1zcRCaxfxnygYtySJEmT6mGbBod,25223.7624
0xbb1257c1f00b0e3f8574d428c81c4b71af00975f,EOS8YXpSmPDx1hCevwrZU1pEB2n3tQqtD8LoinJvSSZccYcSZ9mkp,24850.3543
0x3af167d84feb3575d6eff3a46783e6b22fa25af8,EOS5s2tTWtkyrnQN2dSehGLfXkaBTtUuYHA6CkMZHpzUqaYUJAUvx,24543.5598
0x9e5d0dcf8a08b19064b4171bdf8cd66a6e8ca7bb,EOS5LMXxEi7nYbMERD89QDs3YVrH4UJoYqDFxhPbQb2sUSzu9yPP6,24538.5598
0xa5a5512f0739ea3a44fff26ac91e44ae1feb0bf8,EOS6AaZy7kCFYRGK1Ei2SAWzZ5ZiHNqGsrkWAPBsrfQmfvwqyfedu,24390.1625
0xb128290b7bbcb8e925d02fbe9230c98026d93f90,EOS7gBg9LGCqUVQfxsHR4mtnrFj8euPwpX7aEgmAbPpEjMYYBgLym,23009.5873
0x26ce131968470a407c4abf0462778b15cf764eb7,EOS6dvn4xEVFg18WPQPBTjSps7mfy5wG6bxuHupBqpmjyrHAFCdhf,23009.5873
0xcdcc6c90b204bb4823b84cf820b7bdec93b9b6c1,EOS8BfEjZ7XenTcN2S1b8RpeTM93FDQ8gqxe4xJzNdQDepuL4w1N2,23006.5193
0x912f32862934fa36486db08f41bd45c84b813fd9,EOS6NBprVBBXqGXPnSCWigf3Tq4CgoXRTmCGkViXGAgzNxcmvxx6L,22923.6848
0x65051c51cb8c3244a4d958f3ab2408d4ddd14063,EOS6rZTuwx8sVTjPouFyQWtdnaUM1DewrfCPfutHKwtKC1TyzvYnE,22601.5506
0xcc24cf2dffab1b035ec6bc4956cf6c17f3ccd19b,EOS5PmVwUeT4ghbPGXRcrR2ULmASgvKojDMvkzfrBBmbGy4GUjA92,21496.1408
0xadff66cc14010e93934e14854c97c98e0e5ddffd,EOS6HWidXonVc6BhiZ7WW2iPKDkrf5Gsgv4XkxDPVD5RX2A5j5cpZ,21475.6148
0x9f6046a2d64774f6924c028139cc8230bd41acbb,EOS8KL73Gdcd3EoTZr87ViBrJSzxC1K4RNcsSPRJfkQS3CjWfo7Ph,21291.5381
0x47d844ff0b9560c174ad24f4d86e0a1a2a08f8fd,EOS7dSmJiwzt9unCP3K4f42JHWhKNHuEm218jv3G9r1ETmyRi9Rxr,21168.8203
0xe74170cffdd6ed4bf2967f0e7f01b78a9c477e96,EOS5igYCaQYB9rewXrf2zDLM5kRuDLvh46A28MT3Y7QyhhtL1PPxU,20998.0585
0x82a035a964ee69557959d616488eb87fd435eef1,EOS8AbNKCBNzoaozbk2KWfY8JpLvLeun6pTrT9JGMrSmJKCKNX4FC,20924.8853
0x0e7a08907a2be79767d2ee970ed24b00f42586d8,EOS6uP2CA5jWytvSjM7hjqKMdbCkGjffhoQAtbGxaF5e6SdiVgJ6M,20708.6286
0xbc5dfef4754e4458f0e450068a23082d579a3ed7,EOS52bvXfA3RM5jEqmM53hmxU8CqwuWnHS1BztBBLkLJeZUzhgpwj,20399.9379
0xc6f2faaa16c7641c1adff6944452976ca1504976,EOS7dpnk7WdTdajB74peyyWA81ondbsJxzp8KutgHK3MZcHx1eAgk,20246.9978
0xeb7c7c927e3af6c7d94855956b2f389f1e57b9dc,EOS5KxToa8Q7Eoa96CGrWaC8rdqVpqDsujarKLp7N6PABgAL6Schz,20245.3689
0x1ecf0b798ebb43477b5c657963332d640871a0ec,EOS766AZnqc1kHpTiwWakY7K25DYMt1nF8t9Gd1Nt8VH4rurWy1wj,20222.6552
0x00ee36d7b86df19239bc75fb7259a46e2149b7c8,EOS5tkS6RKnH3ifZDvrwC5Cyc29nYD3hPE8sZtx81PcmaGHHsWqWe,20000
0x0363479378324791baec0c4c0f4072a2f9096935,EOS8AzPUUjL47RUWEoVfot8XwgD8n8MNv5yjt2iKXHjgZEtdudsoM,19981.3902
0x65f76a7983bf128843a11f73dce83e592af39eb7,EOS6pdygnyrx7ZmN1oyGRd5NmU3MxTPWQ4WwEMHuFSGbFM3QiwupQ,19675.7279
0xdb438ff3a75cb6d71e34be27716e9a1786498a6b,EOS8U9F4YUPbWkvAqh6q1ZngNHfwdQNcWRS8tsYZqexYuR6BRMBND,19646.4576
0xaed07aadec26765c7324322da8543635b268d00e,EOS7W4cEsFwsXoDeJ5EVFPvKJJJGCbWRdKxpvp5uEvFun4HEhbNGp,19342.6882
0x6bf8e1631ad5b6d4c45dcf0ecafde58c1f433290,EOS8CjqBxP4vYKV9y2F63Ky4LYg88meq9PSgcdYV2mNYc4zFiYYj4,19272.3099
0xd4c5796a8feea0e93c16f57574d97c6ef85fc851,EOS83nYAJPRNvNxhT5UrKmo4ZaEtWgwv4iKXkzoZQQSRPQjpjTjVF,19021.2588
0x76003b5dd221afb70340846d97197995d774a09d,EOS7f1huDbzb1nmMTcUxqwWUqz8rH18U1wMy9s68tBRMHDjayd122,19000.0001
0xe0bc47ecf5fd6faf5ba9b7d3d3507539e336e271,EOS6jmAarmq3AzCEcUuCFQSZgzxbMFL5PnHgiJp4YpYdfxNVqdqsG,18921.3948
0x0721b44139696d8ffc925f3c74376822e36a8a04,EOS7Bs3f3Szcz4QtiuHm3Yx1631yBtGDRooY9ap7ieLo7L1MiBtaA,18859.4013
0xc62a8e2a0db64e37df08aaac069221b088e1a8df,EOS5rGg1656suj92suQL33H8Ur17agdyNxXYx5H328RHXat4jxEoQ,18834.1142
0x3e5583700386fe15d92f1a57f3d37eea380cbc01,EOS8FdVcbjdqREsbvFaksZZ7h8HF93rgp9naTAMdGEviBbGAi4Bb5,18437.6938
0x00e7b744f07fd1dc016ba84626c2c31edb15b9b7,EOS5Vy6WirLTnbpuwEtGE8iS6tJzyLQgGyvQJcZCSxh6PJYS8g5PL,18410.7378
0x75ecc5ba91831bdd620689d3f8cbf219e8270229,EOS5qW55wVaVVw7YoA71pUXTfJ8Fjy4m1PLFSMVGLwYLJkrcdyS8w,18407.6698
0x384c692373bfc8ee5f8780d3747a61584e11289f,EOS5ZXLRQTcioEMcrsywCn2p4t5PgnwFdKT87Nda9DmE9AB9uiH15,18048.7376
0x7364b6caf2221f031b0f5629438d521c973804fc,EOS8mFHbXerxkM85xbhFjDtnHaUBHKc3KUUheVPa18pUepES4oZ8n,17407.6698
0x4a00656781c832a3666a6836b6c19c8227de2399,EOS8GgbwiNPLSD7J4Ab4azNELoZL1o1W3EaVVSX84js8G74SZy8bc,16903.1496
0x7c4401ae98f12ef6de39ae24cf9fc51f80eba16b,EOS6MZWuVfVVAigyz9L3C3j4hLcSxhwVDEaNkPn8CeFqnRPvYiT6i,16873.6973
0x8a2b8080e913c18498c727a758cd43fbcfc088ca,EOS7zumyc1pAAKxqrPmwipP5kcLZEQYMCSAHiTm3ofqAxRMBceXrM,16812.3384
0x6f0fe703308a9895edd71056d7936448865fd435,EOS6ccCHduhbXuCBoqhqwApRYVuGUvyYnDV2UUM2LMuM7BoZkuGjq,16495.7585
0x9f545db473f028f98cf4bff87cf9ef02580db6ae,EOS6UJSvv7AJzmzAQPsBSPWc9N9muYEk6o1EGLjJ7Pmx8h5ZRHido,16321.4672
0x51f1792588c60247bfa95076dc1e20e19d096dd4,EOS5KXyHTaPGbStvGwnW5dcuscNkXZoGtxjSyWfxjse4xCMFwMTNS,16192.6136
0xacf87b18f4177803abc6eaddcf9e73b3f1b7555c,EOS6Suh7W8FCV5n3ue2Smmg9dHBeBUYyFff3Bj4GS69uUKyqHzWpy,16125.1188
0xe9f220c0c9be4f9d05ddd05ca47466a64edd48d1,EOS5jfF1Fg6vXErfyvnN8eXyESfxZWZPpstAs6uYSqSyPbJHjyP3F,15811.3289
0x8ee06f255c26971b501d8652fbdd7d8bcd4f14bb,EOS7ZNaLdvYbhRKYxKS5pZUh9uq9He9Ndn7An1wRVb5obX7Udfvt7,15643.4514
0xb4d81a3d6fae20b21e2f573fdc9a46318c736cd4,EOS6Tni8dGLyB5h635evF5mEa5JYqYb186nb1SPMHLfBhgcpRhK7d,15379.4497
0xdc0623bd2325f819f8cc6541298b8b57830d73b8,EOS7kscALFD7iXomNpG2uvoY3v4qhBYTJS5RP4YLqCFZgwZYzjTyY,15367.3364
0x27c604205971bf0a5de41189fa3cd64311548665,EOS7kYSVDucSVGQukwrdXgph9mcznD3igNUbDgLpbJLPnEJmBaW5i,15339.7249
0x36bdc9648dd3ef20fc4caa3a208163252e638ec0,EOS8m9tMLJbrkrSXhDLcutZ9AeifouXkYheqGKcK3E71gyzfMnuL4,15339.7249
0x063291cc98066a3e3d605dd5396da5f46ea54fe0,EOS8PkaUcWeFdx8Ap4RmGRUmfg475czenoXgcqBeZejVCxFwRtY8b,15339.7249
0xc6e8f73ac7e92ff8223ddc38317c57a98465370c,EOS74BVfiXF4xQxxXDH16vu7quEo4KyYFuUriTDhaph2s2uKZJktv,15339.7249
0x0e9571770f5e81cb9b9a4ae3b8b7b56757a4bed9,EOS5HBP57kb7PLk1MomJoQb7WGNk5cbNFDLwiYrvtUPwT7owcA4Eu,15339.7249
0x0fb8549c6fa6c10f4fd6b194dc6a7522f2072036,EOS6QDAPMRs4LnLVH7GrtEjzH3msHLQxYjjLXTFdYNYKmwDfbc8Zp,15339.7249
0x11f303f5432fa6c04676b4fb0af1d627a80c9fee,EOS8SpVH2hKUo81LtFVVYXVncNXgJGcDbbVgTVK2oWfhxJe6TJHVG,15339.7249
0x98985f1a75c56cdf03360fe9c96405918c664146,EOS6z9W8NWBnZJyTtekVzz7zKBFdJHGDJ5NSyrSikKiB8hY1Datb7,15339.7249
0x865211e453c0dabaf9689585b72f6e9d6ba17ff3,EOS8Q6hf9uaRd9iArrbbQBzYXpKyWbmKid1vSqTx1RDC9UCPiZca9,15339.7249
0x357f4347d6e8712816bbfc1ba5db8cd289ddca22,EOS5NrNFS6osYaMMbmGUQcUygA3fcEKXrYBaZTeZXTJqRtpAc8e1G,15338.7249
0x6e597d88d3b0a9b92c5c30d8410ecb128d5ab1b7,EOS56NuLdw9tW3mKncQZ91XxdX6ZkJ2yjPgABiEssQj9KBdGmcb7y,15247.6865
